logFC	AveExpr	t	P.Value	adj.P.Val	B	C_AVG	T_AVG	deltaBeta	CHR	MAPINFO	Strand	Type	gene	feature	cgi	feat.cgi	UCSC_CpG_Islands_Name	DHS	Enhancer	Phantom	Probe_SNPs	Probe_SNPs_10	probeID
-0.203217628647133	0.373204138490416	-5.13488644086096	7.59130139265097E-07	0.000422215331013163	4.28020169904691	0.429588220427193	0.22637059178006	-0.203217628647133	5	141846318	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg21550107
-0.255190680351892	0.646300160195785	-5.13474856030033	7.59612602279856E-07	0.000422215331013163	4.27958506421408	0.717104510813651	0.461913830461759	-0.255190680351892	7	73753022	R	II	CLIP2	Body	island	Body-island	chr7:73752819-73753343	NA	NA			rs2301972	cg05530294
-0.202746862735333	0.480310715377596	-5.13459877864303	7.60137046497242E-07	0.000422215331013163	4.27891521859575	0.536564180182775	0.333817317447442	-0.202746862735333	2	159749591	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg08081424
-0.24534184046774	0.627182952855156	-5.13390886931072	7.62557235114068E-07	0.000422962211638953	4.27583002758659	0.695254677377997	0.449912836910257	-0.24534184046774	3	13663444	F	I	FBLN2	Body	opensea	Body-opensea		NA	NA				cg25221975
-0.290287804494539	0.654305175162382	-5.13325085418303	7.64872514664179E-07	0.000423648881164474	4.27288774698329	0.734847456178208	0.44455965168367	-0.290287804494539	10	323649	F	I	DIP2C	Body	opensea	Body-opensea		NA	NA				cg23128584
-0.185520375244681	0.78279585659554	-5.13267701542008	7.66897187394733E-07	0.000424172883721664	4.27032208251723	0.834269717935105	0.648749342690424	-0.185520375244681	7	41733448	R	II	LOC285954	TSS200	opensea	TSS200-opensea		NA	NA				cg07650391
-0.0689352295993692	0.951092121156389	-5.13190559936415	7.69627178683811E-07	0.000424672986979877	4.26687337081748	0.970218658848699	0.90128342924933	-0.0689352295993695	1	6649036	R	I	ZBTB48	Body	opensea	Body-opensea		NA	NA				cg07096654
-0.1574220114897	0.735054482681806	-5.1318114130175	7.69961144182549E-07	0.000424672986979877	4.26645232506302	0.77873226621652	0.62131025472682	-0.1574220114897	14	36347703	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg13026629
-0.162779494486674	0.707218478103709	-5.1297765508955	7.77210828007292E-07	0.000428071178401731	4.25735716792384	0.75238273090926	0.589603236422586	-0.162779494486674	1	108479452	R	II	VAV3	Body	opensea	Body-opensea		NA	TRUE				cg06710195
-0.084496462641429	0.812380654231464	-5.12854878099342	7.81617087842835E-07	0.000429895957338073	4.25187072538318	0.835824759473016	0.751328296831587	-0.0844964626414291	11	86519158	F	II	PRSS23	Body	opensea	Body-opensea		NA	NA				cg04660191
-0.061725658732278	0.959502026626613	-5.12754480127276	7.85238232072901E-07	0.000431284422055951	4.24738503365618	0.976628220956956	0.914902562224678	-0.0617256587322782	19	13113548	F	I	NFIX	Body	island	Body-island	chr19:13113370-13113571	TRUE	TRUE				cg09394128
0.223809633304015	0.216967833200593	5.1270232032468	7.8712595530564E-07	0.00043163526792828	4.2450548347759	0.154870362688496	0.378679995992511	0.223809633304015	2	208029836	R	II	KLF7	Body	shore	Body-shore	chr2:208030852-208031477	NA	NA				cg03770147
-0.225724378093377	0.582088052799187	-5.12676220199234	7.88072203278539E-07	0.00043163526792828	4.24388889717645	0.644716781981164	0.418992403887787	-0.225724378093377	10	72545424	F	II	C10orf27	TSS1500	opensea	TSS1500-opensea		NA	NA				cg01560871
-0.191293180629748	0.324564408002027	-5.12520576374993	7.93737987236035E-07	0.000434133832974262	4.23693692420655	0.377639972569818	0.18634679194007	-0.191293180629748	6	170397069	R	I		IGR	opensea	IGR-opensea		NA	NA				cg25683811
-0.182779034011678	0.841440333619398	-5.12438469323517	7.96742793153783E-07	0.000435172060922894	4.23327016269801	0.892153591611077	0.709374557599398	-0.182779034011679	2	23516881	F	I		IGR	opensea	IGR-opensea		NA	TRUE		rs28681156		cg03445151
-0.0989285294051871	0.937759697311021	-5.12365418734009	7.99425455111173E-07	0.000436031701491261	4.23000821013997	0.965208075411882	0.866279546006695	-0.0989285294051874	16	728470	R	I		IGR	shore	IGR-shore	chr16:729438-735815	NA	NA				cg26510178
-0.212252002425185	0.426752246947878	-5.12265772021719	8.03098969524076E-07	0.000437428654237064	4.22555920277675	0.485642975944461	0.273390973519276	-0.212252002425185	12	113293823	R	II	RPH3A	Body	opensea	Body-opensea		NA	TRUE				cg18236066
-0.169158883129025	0.700419800543633	-5.12199847045007	8.05538327776909E-07	0.000438150457300465	4.22261614644313	0.747354057134345	0.57819517400532	-0.169158883129026	15	78527410	F	II	ACSBG1	TSS1500	opensea	TSS1500-opensea		NA	NA				cg27087809
-0.210618257349175	0.761594881121358	-5.12144301156606	8.07599225022427E-07	0.000438664697286491	4.22013665466975	0.820032316686447	0.609414059337271	-0.210618257349175	9	139512327	R	I		IGR	opensea	IGR-opensea		NA	NA				cg14360448
-0.153249460459145	0.754170686300977	-5.1198774517651	8.13435463304869E-07	0.000441225346975751	4.21314927516032	0.796690767815653	0.643441307356507	-0.153249460459146	4	7129440	F	I		IGR	opensea	IGR-opensea		NA	NA				cg13998369
-0.205106102215201	0.45322947728238	-5.11891360834717	8.17048924261281E-07	0.000442574919778642	4.20884824664836	0.510137528764054	0.305031426548854	-0.205106102215201	16	2084192	R	II	SLC9A3R2	Body	shelf	Body-shelf	chr16:2086420-2086892	TRUE	TRUE				cg04751761
-0.0949075151166395	0.899807107788522	-5.11820431861943	8.19718015699249E-07	0.000442650465360868	4.20568351171507	0.92613982874574	0.8312323136291	-0.0949075151166399	8	142248258	F	I		IGR	opensea	IGR-opensea		NA	NA				cg20657864
-0.214423263541783	0.575302010867159	-5.11780159108706	8.21237266963735E-07	0.000442650465360868	4.2038867507096	0.634795170693781	0.420371907151998	-0.214423263541783	1	3269315	F	II	PRDM16	Body	opensea	Body-opensea		TRUE	TRUE				cg06060874
-0.222165659486644	0.49665662427709	-5.1177972729874	8.21253571396382E-07	0.000442650465360868	4.20386748615558	0.558297963325407	0.336132303838764	-0.222165659486644	12	7248724	R	II	C1RL	3'UTR	opensea	3'UTR-opensea		NA	NA				cg11024687
-0.0696626310866243	0.572747424320961	-5.11715679698501	8.23675388863405E-07	0.000442650465360868	4.20101023085333	0.592075784391239	0.522413153304614	-0.0696626310866243	6	32036258	R	II	TNXB	Body	opensea	Body-opensea		NA	NA				cg23877734
-0.233246277440212	0.598690546764705	-5.11713965060773	8.23740319335744E-07	0.000442650465360868	4.20093374201826	0.663406276921527	0.430159999481314	-0.233246277440212	17	46653711	F	II	HOXB4	3'UTR	shore	3'UTR-shore	chr17:46654053-46654369	NA	TRUE				cg11971423
-0.143671272878586	0.587890836927117	-5.11708639689717	8.23942013965853E-07	0.000442650465360868	4.20069618200081	0.627753386627534	0.484082113748948	-0.143671272878586	5	149674905	R	II		IGR	shelf	IGR-shelf	chr5:149676978-149677751	TRUE	TRUE				cg01604883
-0.222131784056179	0.584496686525995	-5.1145315280711	8.3367496380266E-07	0.000446748766633385	4.18930127728757	0.646128626610946	0.423996842554767	-0.222131784056179	14	103410963	F	II	CDC42BPB	Body	opensea	Body-opensea		NA	NA		rs34105677		cg10036612
-0.200100469202367	0.73255762097182	-5.11448778556848	8.33842572545376E-07	0.000446748766633385	4.18910621891251	0.788076826299645	0.587976357097278	-0.200100469202367	19	1169138	F	II	SBNO2	5'UTR	island	5'UTR-island	chr19:1168576-1169139	NA	NA				cg27409514
-0.248185256928444	0.599040930319782	-5.11301777046839	8.39494323469265E-07	0.000449164870299632	4.18255178027929	0.667901579640969	0.419716322712525	-0.248185256928444	3	121775080	F	II	CD86	Body	opensea	Body-opensea		NA	NA				cg04387658
-0.171629225092651	0.448032869408539	-5.11092237928731	8.47614823043801E-07	0.000452499786805559	4.17321133806857	0.495652538798408	0.324023313705757	-0.171629225092652	12	1609463	R	II	LOC100292680	TSS200	opensea	TSS200-opensea		TRUE	NA				cg24951335
-0.173569337602242	0.657475737427871	-5.11065536250455	8.48655087784218E-07	0.000452499786805559	4.17202128301337	0.705633703930228	0.532064366327985	-0.173569337602243	5	150403466	F	II	GPX3	Body	shelf	Body-shelf	chr5:150400000-150400490	TRUE	NA				cg12684668
-0.204901180844668	0.646377953181426	-5.11052093525887	8.49179269133853E-07	0.000452499786805559	4.17142217759731	0.703229147866652	0.498327967021984	-0.204901180844668	12	131438277	R	II	GPR133	TSS200	opensea	TSS200-opensea		NA	NA				cg26797898
-0.251352626705666	0.699282788743299	-5.10940912444734	8.53526703193323E-07	0.000453535352419056	4.16646758585023	0.769022245863947	0.51766961915828	-0.251352626705666	1	2425888	R	I	PLCH2	Body	opensea	Body-opensea		NA	NA				cg08655953
-0.202853552749906	0.500705715711895	-5.10926133046301	8.5410623690822E-07	0.000453535352419056	4.16580902736286	0.556988782370828	0.354135229620922	-0.202853552749906	3	195531633	F	II	MUC4	Body	opensea	Body-opensea		NA	NA				cg08120226
-0.115239583536803	0.48682532986256	-5.10913994534784	8.54582501328704E-07	0.000453535352419056	4.16526815522474	0.518799318358321	0.403559734821518	-0.115239583536803	5	824834	R	II	ZDHHC11	Body	opensea	Body-opensea		NA	NA				cg18833907
-0.185319975241164	0.356430849282053	-5.10772348950759	8.60159185708604E-07	0.000455879731448818	4.158957359654	0.407849108308503	0.222529133067339	-0.185319975241164	6	170559721	F	II		IGR	opensea	IGR-opensea		NA	NA				cg05788125
-0.181027904722106	0.745986495209243	-5.1073199589135	8.61754372577783E-07	0.000456110467755651	4.15715972845085	0.796213890739076	0.61518598601697	-0.181027904722106	8	108468421	F	II	ANGPT1	Body	opensea	Body-opensea		NA	TRUE		rs34142299		cg01660999
-0.268475232759459	0.615318247501642	-5.10694475852148	8.63240145811965E-07	0.000456282751050309	4.1554883952317	0.689808485492706	0.421333252733247	-0.268475232759459	17	1057343	F	I	ABR	Body	opensea	Body-opensea		TRUE	TRUE				cg00025496
-0.170341367846012	0.416690666126928	-5.10654844729642	8.64812218953726E-07	0.000456500126143445	4.15372312178443	0.463953010962816	0.293611643116804	-0.170341367846012	5	151119245	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg19939793
-0.0859930228011947	0.86601531670192	-5.10558327910152	8.68652455571588E-07	0.000457912587222869	4.1494244330525	0.889874652508031	0.803881629706837	-0.0859930228011948	7	38380582	R	II		IGR	opensea	IGR-opensea		NA	NA				cg12695059
-0.0893319765565843	0.796106078879113	-5.10220793975857	8.82213032547454E-07	0.000464042422591308	4.13439597229027	0.820891829600015	0.73155985304343	-0.0893319765565844	4	3568520	R	II		IGR	shore	IGR-shore	chr4:3565311-3567185	TRUE	NA				cg19660591
-0.18611955371411	0.497005116158615	-5.10210232337253	8.82640651632266E-07	0.000464042422591308	4.13392584085932	0.548645223547502	0.362525669833391	-0.18611955371411	16	89048704	R	II		IGR	opensea	IGR-opensea		NA	NA				cg04187039
-0.160410679511522	0.739273386916857	-5.10037153977623	8.89676987897149E-07	0.000467117241058053	4.12622260522328	0.783780396261094	0.623369716749572	-0.160410679511522	19	1168841	R	II	SBNO2	5'UTR	island	5'UTR-island	chr19:1168576-1169139	TRUE	TRUE				cg08286551
-0.127254430490747	0.816780656887803	-5.0994191813	8.9357191624285E-07	0.000468536689991998	4.12198474411813	0.852088244538415	0.724833814047668	-0.127254430490747	7	69149951	F	II	AUTS2	Body	opensea	Body-opensea		NA	TRUE		rs917616		cg10619644
-0.0685066147477614	0.895318428767946	-5.0983987969022	8.97763432726701E-07	0.000470107665113677	4.11744482425963	0.914326044420504	0.845819429672742	-0.0685066147477617	10	12680739	R	I	CAMK1D	Body	opensea	Body-opensea		NA	TRUE				cg09926867
-0.132378279015108	0.728662939498432	-5.09504391435633	9.11679598997159E-07	0.000476503991105401	4.10252291619947	0.765392172982392	0.633013893967284	-0.132378279015108	3	177448128	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg16778734
-0.151115150966471	0.818007485754142	-5.09485276298947	9.12478778308239E-07	0.000476503991105401	4.10167292764452	0.859935388912469	0.708820237945998	-0.151115150966472	12	94083470	R	II	CRADD	Body	opensea	Body-opensea		NA	TRUE				cg21359950
-0.155617432451845	0.60460590094179	-5.09458162282175	9.1361354764701E-07	0.000476503991105401	4.1004672949794	0.647782992026695	0.49216555957485	-0.155617432451845	10	112261994	R	II	DUSP5	Body	shelf	Body-shelf	chr10:112257163-112258684	NA	TRUE				cg18756771
-0.113883292645281	0.365440173229884	-5.09403608362744	9.1590087967641E-07	0.000477064260050366	4.09804168236546	0.397037849801985	0.283154557156704	-0.113883292645281	11	71238382	R	II	KRTAP5-7	1stExon	opensea	1stExon-opensea		NA	NA				cg23629561
-0.0906401992166808	0.788223337899357	-5.09150420055982	9.26589542791108E-07	0.000481993250317275	4.08678676270748	0.81337206369358	0.7227318644769	-0.0906401992166807	17	80201299	R	II		IGR	shore	IGR-shore	chr17:80202799-80203289	TRUE	NA				cg19017293
-0.302217723219477	0.627266286808005	-5.09044575179029	9.31093736099193E-07	0.000483696431021697	4.08208288858241	0.711118603076993	0.408900879857515	-0.302217723219478	6	35058181	F	I	ANKS1A	3'UTR	opensea	3'UTR-opensea		NA	TRUE				cg20300129
-0.263188977956493	0.588232820361159	-5.08975506968278	9.34044367675264E-07	0.000483828565982093	4.07901380281409	0.661256351817296	0.398067373860803	-0.263188977956493	6	25180502	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg13258453
-0.2001322188063	0.425588598627745	-5.08957953665177	9.34795700293111E-07	0.000483828565982093	4.07823386062278	0.481116613094233	0.280984394287933	-0.2001322188063	8	21916853	F	II	EPB49	1stExon	shelf	1stExon-shelf	chr8:21914275-21914525	NA	NA	low-CpG:21972673-21972818			cg26392737
-0.163704813891552	0.660787569514546	-5.08952271635469	9.35039033470285E-07	0.000483828565982093	4.0779813964535	0.706208558339948	0.542503744448396	-0.163704813891552	19	1281113	R	I		IGR	island	IGR-island	chr19:1280712-1281170	NA	NA				cg00832567
-0.164923213362796	0.682919525305073	-5.08873295683087	9.38427558101558E-07	0.000484943847291441	4.07447254908666	0.728678567162959	0.563755353800163	-0.164923213362796	10	74075783	F	II		IGR	shelf	IGR-shelf	chr10:74079336-74079861	NA	TRUE				cg10919111
-0.142920444235339	0.738480842562962	-5.08817785147635	9.40816414364004E-07	0.000485540288513295	4.07200649448966	0.778135069865253	0.635214625629914	-0.142920444235339	11	71229988	R	II		IGR	island	IGR-island	chr11:71229987-71230304	NA	NA				cg11291531
-0.124901911055702	0.853152558039881	-5.08577837965589	9.5121047805953E-07	0.000489366140718017	4.06134912839787	0.887807423535105	0.762905512479403	-0.124901911055702	1	87416597	F	II	HS2ST1	Body	opensea	Body-opensea		NA	TRUE		rs78636313		cg17907457
-0.236276469294897	0.465089921866267	-5.08515829955789	9.53914629427591E-07	0.000489366140718017	4.05859561688568	0.530646398896065	0.294369929601168	-0.236276469294897	20	62183966	R	I	C20orf195	TSS1500	shore	TSS1500-shore	chr20:62185073-62185572	NA	NA				cg26221801
-0.101563141959373	0.814678004270691	-5.08491864392918	9.54961759602893E-07	0.000489366140718017	4.0575314747397	0.842857373138031	0.741294231178658	-0.101563141959373	6	170560097	F	II		IGR	opensea	IGR-opensea		NA	NA				cg24852883
-0.248799733630432	0.606054942962883	-5.08486815138527	9.55182519588988E-07	0.000489366140718017	4.05730727757412	0.675086082929709	0.426286349299277	-0.248799733630432	1	1852238	R	I	TMEM52	TSS1500	shore	TSS1500-shore	chr1:1850098-1851391	NA	NA				cg02050973
-0.14952759698477	0.73603294286646	-5.08475541108755	9.55675613744826E-07	0.000489366140718017	4.05680669365001	0.77752036861946	0.62799277163469	-0.14952759698477	11	113845487	F	II	HTR3A	TSS1500	opensea	TSS1500-opensea		NA	NA		rs35415126		cg00078348
-0.245883138822107	0.579883475975232	-5.08475074546961	9.55696025162837E-07	0.000489366140718017	4.05678597777923	0.648105387324719	0.402222248502612	-0.245883138822107	9	137277819	R	I	RXRA	Body	opensea	Body-opensea		NA	NA				cg13931640
-0.160400178266772	0.70257961304024	-5.08390139254134	9.59418885862496E-07	0.000490633593470406	4.05301498857569	0.747083708744315	0.586683530477544	-0.160400178266772	2	25301413	F	II	EFR3B	Body	opensea	Body-opensea		TRUE	TRUE				cg22900681
-0.222447019106285	0.595306155956966	-5.08205306376242	9.67569162800402E-07	0.000494158933358747	4.04481031576432	0.657025560102063	0.434578540995778	-0.222447019106285	5	79514577	F	II	SERINC5	Body	opensea	Body-opensea		NA	TRUE				cg14711743
-0.134408809654485	0.76787187380123	-5.08092603654149	9.72571786248046E-07	0.000496069637318757	4.03980855872375	0.805164491508833	0.670755681854348	-0.134408809654485	1	37914852	F	I		IGR	opensea	IGR-opensea		NA	TRUE				cg17411994
-0.172899079235992	0.586516075066945	-5.07897504702388	9.81291227145343E-07	0.000498992965130027	4.03115198602534	0.63448807393011	0.461588994694118	-0.172899079235992	5	153989231	R	II		IGR	shore	IGR-shore	chr5:153989957-153990598	NA	NA				cg00813720
-0.138232321880346	0.751269697396596	-5.07839424790409	9.83901587213378E-07	0.000498992965130027	4.02857544502348	0.789623173987674	0.651390852107328	-0.138232321880346	13	113740923	F	II	MCF2L	Body	shore	Body-shore	chr13:113742736-113743019	NA	NA				cg03006588
-0.0501307378274204	0.871995503123789	-5.07835280148721	9.84088122690732E-07	0.000498992965130027	4.02839158875219	0.885904609573016	0.835773871745595	-0.0501307378274204	12	665829	R	II	B4GALNT3	Body	opensea	Body-opensea		NA	NA				cg01179055
-0.183544024734222	0.78086028580614	-5.07788458034346	9.86197804980283E-07	0.000498992965130027	4.02631463712858	0.831785795558987	0.648241770824766	-0.183544024734222	6	158424174	R	II	SYNJ2	Body	opensea	Body-opensea		TRUE	TRUE				cg15142819
-0.153546964299464	0.705699571938167	-5.0776789800666	9.87125573121939E-07	0.000498992965130027	4.02540267296946	0.748302197870966	0.594755233571502	-0.153546964299464	10	3678924	F	II		IGR	opensea	IGR-opensea		NA	NA				cg07270872
-0.183535104619588	0.604727653600513	-5.0774128028188	9.88327952807712E-07	0.000498992965130027	4.02422205306164	0.65565068840826	0.472115583788672	-0.183535104619588	17	71756141	F	II	C17orf54	Body	opensea	Body-opensea		NA	TRUE		rs71373490		cg02341645
-0.231333764969105	0.39704265123103	-5.07732731773309	9.88714408869159E-07	0.000498992965130027	4.02384289664208	0.46122774208951	0.229893977120404	-0.231333764969105	2	220325369	R	I	SPEG	Body	opensea	Body-opensea		NA	TRUE				cg21117965
0.194603904783801	0.142226954637308	5.07707300748135	9.89864947757567E-07	0.000498992965130027	4.02271496911874	0.0882328076452709	0.282836712429072	0.194603904783801	4	467474	F	I	ZNF721	5'UTR	island	5'UTR-island	chr4:467471-467839	NA	NA				cg21080506
-0.185747126988846	0.541077235489897	-5.07705415594286	9.89950286767141E-07	0.000498992965130027	4.02263135964401	0.59261401060819	0.406866883619343	-0.185747126988846	14	25591076	F	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg10097313
